Time,High,Low,Open,Close,Volume
2017-03-05 08:50:00,1.7e-07,1.7e-07,1.7e-07,1.7e-07,0.0
2017-03-05 08:55:00,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.01008286
2017-03-05 09:00:00,1.7e-07,1.6e-07,1.7e-07,1.7e-07,0.01043357
2017-03-05 09:05:00,1.7e-07,1.7e-07,1.7e-07,1.7e-07,0.0
2017-03-05 09:10:00,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.00284816
2017-03-05 09:15:00,1.7e-07,1.7e-07,1.7e-07,1.7e-07,0.00099999
2017-03-05 09:20:00,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.15073333
2017-03-05 09:25:00,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.00122705
2017-03-05 09:30:00,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.00011141
2017-03-05 09:35:00,1.7e-07,1.7e-07,1.7e-07,1.7e-07,0.00507426
2017-03-05 09:40:00,1.7e-07,1.7e-07,1.7e-07,1.7e-07,0.00125366
2017-03-05 09:45:00,1.7e-07,1.7e-07,1.7e-07,1.7e-07,0.0010558
2017-03-05 09:50:00,1.7e-07,1.6e-07,1.7e-07,1.7e-07,0.00186904
2017-03-05 09:55:00,1.7e-07,1.6e-07,1.7e-07,1.6e-07,0.80278612
2017-03-05 10:00:00,1.7e-07,1.6e-07,1.7e-07,1.7e-07,0.01486086
2017-03-05 10:05:00,1.7e-07,1.7e-07,1.7e-07,1.7e-07,0.0
2017-03-05 10:10:00,1.6e-07,1.6e-07,1.6e-07,1.6e-07,2.9e-07
2017-03-05 10:15:00,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.01688306
2017-03-05 10:20:00,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.00214851
2017-03-05 10:25:00,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0
2017-03-05 10:30:00,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.00297888
2017-03-05 10:35:00,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0
2017-03-05 10:40:00,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0
2017-03-05 10:45:00,1.7e-07,1.6e-07,1.7e-07,1.6e-07,0.18386327
2017-03-05 10:50:00,1.7e-07,1.6e-07,1.6e-07,1.6e-07,0.07052143
2017-03-05 10:55:00,1.7e-07,1.7e-07,1.7e-07,1.7e-07,0.00021207
2017-03-05 11:00:00,1.7e-07,1.6e-07,1.7e-07,1.7e-07,0.08612428
2017-03-05 11:05:00,1.7e-07,1.6e-07,1.6e-07,1.7e-07,0.00280531
2017-03-05 11:10:00,1.7e-07,1.7e-07,1.7e-07,1.7e-07,0.0001309
2017-03-05 11:15:00,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0016144
2017-03-05 11:20:00,1.7e-07,1.7e-07,1.7e-07,1.7e-07,0.00082894
2017-03-05 11:25:00,1.7e-07,1.7e-07,1.7e-07,1.7e-07,0.0
2017-03-05 11:30:00,1.7e-07,1.6e-07,1.6e-07,1.7e-07,0.02243003
2017-03-05 11:35:00,1.7e-07,1.7e-07,1.7e-07,1.7e-07,0.00312848
2017-03-05 11:40:00,1.7e-07,1.7e-07,1.7e-07,1.7e-07,0.0
2017-03-05 11:45:00,1.7e-07,1.7e-07,1.7e-07,1.7e-07,0.00100448
2017-03-05 11:50:00,1.7e-07,1.6e-07,1.6e-07,1.7e-07,0.00227262
2017-03-05 11:55:00,1.7e-07,1.6e-07,1.7e-07,1.7e-07,0.00049204
2017-03-05 12:00:00,1.7e-07,1.7e-07,1.7e-07,1.7e-07,0.01717308
2017-03-05 12:05:00,1.7e-07,1.7e-07,1.7e-07,1.7e-07,0.00072766
2017-03-05 12:10:00,1.7e-07,1.6e-07,1.6e-07,1.6e-07,0.34557517
2017-03-05 12:15:00,1.7e-07,1.6e-07,1.7e-07,1.7e-07,0.00012294
2017-03-05 12:20:00,1.7e-07,1.6e-07,1.7e-07,1.6e-07,0.00127954
2017-03-05 12:25:00,1.7e-07,1.7e-07,1.7e-07,1.7e-07,0.07681734
2017-03-05 12:30:00,1.7e-07,1.7e-07,1.7e-07,1.7e-07,0.0
2017-03-05 12:35:00,1.7e-07,1.6e-07,1.6e-07,1.6e-07,0.00081745
2017-03-05 12:40:00,1.7e-07,1.6e-07,1.6e-07,1.7e-07,0.00371008
2017-03-05 12:45:00,1.7e-07,1.7e-07,1.7e-07,1.7e-07,0.0
2017-03-05 12:50:00,1.7e-07,1.6e-07,1.6e-07,1.6e-07,0.03132308
2017-03-05 12:55:00,1.7e-07,1.6e-07,1.7e-07,1.6e-07,0.08672719
2017-03-05 13:00:00,1.7e-07,1.6e-07,1.7e-07,1.7e-07,0.00040695
2017-03-05 13:05:00,1.7e-07,1.6e-07,1.7e-07,1.7e-07,0.01663371
2017-03-05 13:10:00,1.7e-07,1.6e-07,1.6e-07,1.6e-07,0.34048523
2017-03-05 13:15:00,1.7e-07,1.6e-07,1.6e-07,1.6e-07,0.00023034
2017-03-05 13:20:00,1.7e-07,1.6e-07,1.7e-07,1.7e-07,0.01295528
2017-03-05 13:25:00,1.7e-07,1.7e-07,1.7e-07,1.7e-07,0.0
2017-03-05 13:30:00,1.7e-07,1.6e-07,1.6e-07,1.7e-07,0.00059612
2017-03-05 13:35:00,1.7e-07,1.7e-07,1.7e-07,1.7e-07,0.00053156
2017-03-05 13:40:00,1.7e-07,1.6e-07,1.6e-07,1.7e-07,0.01783295
2017-03-05 13:45:00,1.7e-07,1.6e-07,1.6e-07,1.6e-07,0.00106318
2017-03-05 13:50:00,1.7e-07,1.7e-07,1.7e-07,1.7e-07,2e-07
2017-03-05 13:55:00,1.7e-07,1.6e-07,1.7e-07,1.7e-07,0.00048771
2017-03-05 14:00:00,1.7e-07,1.7e-07,1.7e-07,1.7e-07,0.02000001
2017-03-05 14:05:00,1.7e-07,1.6e-07,1.7e-07,1.7e-07,0.00434764
2017-03-05 14:10:00,1.7e-07,1.6e-07,1.7e-07,1.6e-07,0.00092869
2017-03-05 14:15:00,1.7e-07,1.6e-07,1.7e-07,1.6e-07,0.00064605
2017-03-05 14:20:00,1.7e-07,1.6e-07,1.7e-07,1.7e-07,0.00475328
2017-03-05 14:25:00,1.7e-07,1.6e-07,1.7e-07,1.7e-07,0.00011938
2017-03-05 14:30:00,1.7e-07,1.7e-07,1.7e-07,1.7e-07,0.00786474
2017-03-05 14:35:00,1.7e-07,1.6e-07,1.6e-07,1.7e-07,0.17156035
2017-03-05 14:40:00,1.7e-07,1.7e-07,1.7e-07,1.7e-07,0.00039054
2017-03-05 14:45:00,1.7e-07,1.7e-07,1.7e-07,1.7e-07,0.00311297
2017-03-05 14:50:00,1.7e-07,1.6e-07,1.7e-07,1.7e-07,0.29833549
2017-03-05 14:55:00,1.7e-07,1.6e-07,1.6e-07,1.7e-07,0.00922736
2017-03-05 15:00:00,1.7e-07,1.6e-07,1.6e-07,1.7e-07,0.0083178
2017-03-05 15:05:00,1.7e-07,1.6e-07,1.7e-07,1.7e-07,0.00568484
2017-03-05 15:10:00,1.7e-07,1.6e-07,1.7e-07,1.7e-07,0.00027824
2017-03-05 15:15:00,1.7e-07,1.6e-07,1.7e-07,1.6e-07,0.00143697
2017-03-05 15:20:00,1.7e-07,1.6e-07,1.6e-07,1.7e-07,0.02357267
2017-03-05 15:25:00,1.7e-07,1.6e-07,1.6e-07,1.7e-07,0.00844014
2017-03-05 15:30:00,1.7e-07,1.6e-07,1.7e-07,1.7e-07,0.00900018
2017-03-05 15:35:00,1.7e-07,1.6e-07,1.7e-07,1.6e-07,0.16189383
2017-03-05 15:40:00,1.7e-07,1.6e-07,1.7e-07,1.7e-07,0.04539891
2017-03-05 15:45:00,1.7e-07,1.6e-07,1.7e-07,1.6e-07,0.03476094
2017-03-05 15:50:00,1.7e-07,1.6e-07,1.7e-07,1.6e-07,0.00096004
2017-03-05 15:55:00,1.7e-07,1.6e-07,1.7e-07,1.7e-07,0.02013129
2017-03-05 16:00:00,1.7e-07,1.7e-07,1.7e-07,1.7e-07,0.03685424
2017-03-05 16:05:00,1.7e-07,1.6e-07,1.6e-07,1.7e-07,0.14598333
2017-03-05 16:10:00,1.7e-07,1.6e-07,1.7e-07,1.7e-07,0.00568991
2017-03-05 16:15:00,1.7e-07,1.6e-07,1.7e-07,1.6e-07,0.01020293
2017-03-05 16:20:00,1.7e-07,1.7e-07,1.7e-07,1.7e-07,2e-08
2017-03-05 16:25:00,1.7e-07,1.6e-07,1.7e-07,1.6e-07,0.00523384
2017-03-05 16:30:00,1.7e-07,1.7e-07,1.7e-07,1.7e-07,0.0
2017-03-05 16:35:00,1.7e-07,1.6e-07,1.6e-07,1.7e-07,0.00070902
2017-03-05 16:40:00,1.7e-07,1.6e-07,1.7e-07,1.6e-07,0.01418022
2017-03-05 16:45:00,1.7e-07,1.6e-07,1.6e-07,1.6e-07,0.00042329
2017-03-05 16:50:00,1.7e-07,1.6e-07,1.7e-07,1.7e-07,0.00371454
2017-03-05 16:55:00,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.03623078
2017-03-05 17:00:00,1.7e-07,1.6e-07,1.7e-07,1.7e-07,0.00680853
2017-03-05 17:05:00,1.7e-07,1.6e-07,1.6e-07,1.7e-07,0.10060884
2017-03-05 17:10:00,1.7e-07,1.6e-07,1.7e-07,1.7e-07,0.000104
2017-03-05 17:15:00,1.7e-07,1.6e-07,1.7e-07,1.6e-07,0.00133793
2017-03-05 17:20:00,1.7e-07,1.6e-07,1.6e-07,1.7e-07,0.00149044
2017-03-05 17:25:00,1.7e-07,1.6e-07,1.6e-07,1.6e-07,0.08437551
2017-03-05 17:30:00,1.7e-07,1.6e-07,1.7e-07,1.6e-07,0.11661674
2017-03-05 17:35:00,1.7e-07,1.6e-07,1.6e-07,1.7e-07,0.00710347
